date,course,race_id,off,race_name,class,pattern,age_band,dist_m,going,surface,ran,num,pos,draw,ovr_btn,horse_id,horse,age,sex,lbs,hg,secs,dec,jockey_id,jockey,trainer_id,trainer,or,rpr,sire_id,sire,dam_id,dam,damsire_id,damsire
2023-01-04,Happy Valley (HK),830225,1:15,Mut Wah Handicap (Div II)  (3yo+) (Course A) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,1,7,4,3,2578021,Wind N Grass (IRE),7,G,135,tb,70.69,15.00,98196,L J Ferraris,35043,Jamie Richards,59,61,668175,Lawman (FR),568253,Roystonea GB,47437,Polish Precedent
2023-01-04,Happy Valley (HK),830225,1:15,Mut Wah Handicap (Div II)  (3yo+) (Course A) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,2,8,3,3,3225107,Above All (AUS),5,G,129,h,70.70,9.00,79529,Hugh Bowman,14044,A T Millard,53,55,872464,Deep Field (AUS),3225106,Blueridge Cat (USA),646543,Bluegrass Cat
2023-01-04,Happy Valley (HK),830225,1:15,Mut Wah Handicap (Div II)  (3yo+) (Course A) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,4,9,11,5.25,4804240,Spicy So Smart (AUS),3,G,128,h,71.14,128.00,88632,Harry Bentley,39762,P C Ng,52,47,879899,Outreach (AUS),3089526,Bellalicious (AUS),486733,Mossman
2023-01-04,Happy Valley (HK),830225,1:15,Mut Wah Handicap (Div II)  (3yo+) (Course A) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,8,10,9,8,4741451,Just Great Two (AUS),4,G,125,b,71.69,223.00,76995,Luke Currie,23445,D J Hall,49,35,905601,Astern (AUS),3349763,Laughing (AUS),476627,Distorted Humor
2023-01-04,Happy Valley (HK),830225,1:15,Mut Wah Handicap (Div II)  (3yo+) (Course A) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,3,11,12,8.25,4241565,Shining Fortune (AUS),4,G,129,b,71.74,9.80,82339,Zac Purton,12739,J Size,53,38,698454,Street Boss (USA),4219775,Catwalk Kitty (AUS),577888,Exceed And Excel
2023-01-04,Happy Valley (HK),830225,1:15,Mut Wah Handicap (Div II)  (3yo+) (Course A) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,7,12,1,12.75,1860950,Goodluck Goodluck (AUS),8,G,125,p,72.64,17.00,88536,K C Leung,28673,W Y So,49,20,553597,Magic Albert (AUS),752714,Luminous Harmony (AUS),596550,Fastnet Rock
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,7,1,4,0,3377586,Faribault (AUS),5,G,127,b,57.31,9.35,83746,Silvestre De Sousa,39762,P C Ng,52,64,837877,Zoustar (AUS),3377585,Reilly O (NZ),459025,OReilly
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,12,2,10,0.1,3088151,Universal Crown (AUS),6,G,115,b,57.33,151.00,91255,V Borges,36353,Douglas Whyte,40,52,858482,Hallowed Crown (AUS),882940,Only She Can (AUS),60857,Marju
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,8,3,7,.5,4804242,Pachisi (NZ),3,G,127,p,57.41,20.00,90687,C Y Ho,35043,Jamie Richards,52,62,681421,Per Incanto (USA),4804241,Miss Hoi Polloi (NZ),474562,Towkay
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,3,4,3,1,2987066,Sergeant Pepper (AUS),5,G,134,,57.51,10.00,88634,Karis Teetan,17998,Y S Tsui,59,67,731950,I Am Invincible (AUS),902826,Resonates (AUS),649434,Teofilo
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,4,5,5,1.75,4678649,Juneau Flash (AUS),4,G,129,,57.66,1.60,82339,Zac Purton,12739,J Size,54,60,726295,Starspangledbanner (AUS),4642764,Gemini Miss (AUS),455703,Encosta De Lago
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,1,6,1,2.25,3242479,Amazing Rocky (AUS),6,G,135,,57.76,6.80,79529,Hugh Bowman,30441,T P Yung,60,65,558804,Bel Esprit (AUS),3242478,Arisma (AUS),486733,Mossman
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,9,7,2,2.75,3585061,Modest Gentleman (IRE),4,G,123,t,57.86,130.00,88300,M L Yeung,12760,L Ho,48,51,774595,Slade Power (IRE),1031295,Princess Kyka (IRE),499503,Namid
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,10,8,11,2.75,2846962,Jazz Steed (AUS),7,G,120,tb,57.87,50.00,88632,Harry Bentley,16095,C Fownes,45,48,577888,Exceed And Excel (AUS),820892,Emotional Circus (AUS),466191,Elusive Quality
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,11,9,8,3.75,4334926,One For All (AUS),4,G,118,tb,58.06,32.00,88999,Ruan Maia,31473,Richard Gibson,43,42,839221,No Nay Never (USA),901774,Mystical Tale (AUS),455703,Encosta De Lago
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,2,10,9,4.25,2396264,Fabulous Eight (AUS),7,G,135,tb,58.16,31.00,88536,K C Leung,13936,P F Yiu,60,57,761072,Dream Ahead (USA),727628,Coco Kerringle (AUS),577888,Exceed And Excel
2023-01-04,Happy Valley (HK),830226,1:45,Hung To Handicap  (3yo+) (Course A) (Turf),Class 4,,3yo+,1000.0,Good,Turf,11,5,11,6,4.25,2861793,Circuit Seven (AUS),5,G,118,ht,58.17,9.90,101468,Angus Chung,12767,A S Cruz,53,50,872464,Deep Field (AUS),879733,Flamboyant Lass (AUS),633944,Stratum
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,5,1,2,0,3638512,All Beauty (AUS),5,G,123,,99.68,4.55,90687,C Y Ho,33689,F C Lor,68,82,805807,All Too Hard (AUS),690964,Extension Of Time (AUS),545277,Dash For Cash
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,6,2,8,1,3638513,Happy Daily (NZ),5,G,123,t,99.88,17.00,88536,K C Leung,12760,L Ho,68,80,519564,Pins (AUS),878255,Genius (NZ),597619,Savabeel
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,2,3,12,1.5,3199863,Captain Win (AUS),5,G,132,tb,99.98,9.40,83746,Silvestre De Sousa,39762,P C Ng,77,88,800174,Toronado (IRE),3199862,Dane Sense (AUS),664565,Street Sense
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,12,4,4,2.75,3980203,E Legend (AUS),5,G,116,,100.23,5.50,88634,Karis Teetan,12787,K L Man,61,69,829901,Dissident (AUS),3980202,Ruby La Rouge (AUS),558792,Beautiful Crown
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,8,5,9,3.75,4159683,Casa Cosmo (NZ),4,G,121,tb,100.43,55.00,88999,Ruan Maia,35043,Jamie Richards,66,72,716511,Tavistock (NZ),3090424,Nouveau Amour (AUS),518730,More Than Ready
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,7,6,7,4.5,3875222,Majestic Victory (AUS),6,G,122,t,100.58,10.00,98196,L J Ferraris,12767,A S Cruz,67,71,749313,Excelebration (IRE),2605828,Arlington Rock (AUS),596550,Fastnet Rock
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,3,7,5,4.75,3614339,Dynamic Spirit (BRZ),4,G,127,t,100.63,2.80,82339,Zac Purton,16058,C S Shum,72,75,554106,Agnes Gold (JPN),2042723,Valleyview (BRZ),475791,Wild Event
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,9,8,10,5.75,2923668,Incanto Prepared (NZ),7,G,121,t,100.83,109.00,95383,L Hewitson,28673,W Y So,66,67,681421,Per Incanto (USA),799952,Prepared (NZ),632682,Perfectly Ready
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,4,9,6,6.25,3309402,Prince Alex (AUS),4,G,125,p,100.93,8.70,88642,Antoine Hamelin,36353,Douglas Whyte,70,70,770558,Animal Kingdom (USA),671346,Alexandra Rose (SAF),80485,Caesour
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,10,10,3,6.5,3024768,Bulletproof (NZ),6,G,112,v,100.98,66.00,96944,C Victor Wong,13936,P F Yiu,62,61,829901,Dissident (AUS),3024767,Tempting Delight (AUS),720303,Northern Meteor
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,11,11,1,16.5,3469700,Pragmatism (IRE),4,G,117,,102.98,122.00,91255,V Borges,31473,Richard Gibson,62,38,708203,Vocalised (USA),767909,Sunset Beauty (IRE),582714,Whipper
2023-01-04,Happy Valley (HK),830227,2:15,Hoi Yuen Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1600.0,Good,Turf,12,1,12,11,17,3257850,Red Majesty (NZ),6,G,125,tb,103.08,23.00,101468,Angus Chung,3550,David A Hayes,80,55,830777,Ferlax (NZ),801537,Little Tee (NZ),63261,Volksraad
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,9,1,2,0,3652176,Gold Gold Baby (AUS),5,G,118,t,69.32,3.60,90687,C Y Ho,12762,K W Lui,63,74,729195,Warriors Reward (USA),3652175,Devious Flight (AUS),509432,Good Journey
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,1,2,5,.75,3662421,Beauty Charge (GB),4,G,131,ht,69.47,9.20,98196,L J Ferraris,12767,A S Cruz,76,85,802536,Havana Gold (IRE),677206,Poppets Sweetlove GB,86585,Foxhound
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,10,3,1,1.25,3088722,Golden Link (NZ),6,G,120,,69.57,20.00,88536,K C Leung,13936,P F Yiu,63,72,681421,Per Incanto (USA),3088721,Kendoka (NZ),592476,Reset
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,11,4,6,2,3310925,Stormtrouper (AUS),6,G,118,t,69.72,25.00,83746,Silvestre De Sousa,15856,C H Yip,63,68,800174,Toronado (IRE),3310924,Moretti (AUS),518730,More Than Ready
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,5,5,4,2.25,3107798,Cobhfield (IRE),5,G,126,,69.77,14.00,88634,Karis Teetan,14044,A T Millard,71,75,855564,Kodi Bear (IRE),816986,Arbeel GB,103416,Royal Applause
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,2,6,9,2.75,3536889,Nicconi County (AUS),4,G,131,t,69.87,22.00,79529,Hugh Bowman,16095,C Fownes,76,78,715475,Nicconi (AUS),1150207,County Mayo (USA),474604,Grand Slam
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,3,7,3,3,4043909,Heroic Master (AUS),4,G,129,t,69.92,2.10,82339,Zac Purton,33689,F C Lor,74,75,619619,Not A Single Doubt (AUS),2754309,Jacquetta (AUS),455703,Encosta De Lago
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,8,8,8,4,3569273,Our Lucky Glory (BRZ),4,C,123,,70.12,17.00,88632,Harry Bentley,36353,Douglas Whyte,68,66,544294,Crafty C T (USA),3569272,Corveta (BRZ),603369,Linngari
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,4,9,10,6.75,1978719,Namjong Sings (AUS),7,G,126,b,70.67,59.00,95725,Matthew Poon,16058,C S Shum,73,62,819159,Your Song (AUS),1978718,Breezing Home (AUS),690105,War Pass
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,7,10,12,12.5,3811026,Lord Thunder (AUS),5,G,125,p,71.82,37.00,95383,L Hewitson,3550,David A Hayes,70,41,839502,Night Of Thunder (IRE),884769,Xanthippe (AUS),537646,Street Cry
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,12,11,11,15,3425656,Summit Cheers (AUS),5,G,114,t,72.32,138.00,95637,H T Mo,23445,D J Hall,61,24,837877,Zoustar (AUS),1004023,Saffie Darling (AUS),77336,Catrail
2023-01-04,Happy Valley (HK),830228,2:50,Hip Wo Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,12,6,12,7,18.5,4113861,Happy Sharing (NZ),5,G,115,p,73.02,20.00,101468,Angus Chung,39762,P C Ng,70,22,805807,All Too Hard (AUS),4113860,Woman In Love (AUS),633824,Snitzel
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,9,1,4,0,4381622,Prime Mortar (AUS),4,G,126,tp,69.54,5.50,88536,K C Leung,35035,Jimmy Ting,48,61,998474,Winning Rupert (AUS),990017,Call Me Sachi (AUS),704777,Sebring
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,11,2,2,.5,4299472,All Is Good (AUS),4,G,122,b,69.64,2.50,90687,C Y Ho,12762,K W Lui,44,55,887517,Press Statement (AUS),1653662,Lago Joy (AUS),455703,Encosta De Lago
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,5,3,9,1,4713631,Hoss (AUS),4,G,128,t,69.74,78.00,95383,L Hewitson,35043,Jamie Richards,50,59,772731,Fiorente (IRE),2468336,Bona Fides (AUS),466191,Elusive Quality
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,8,4,1,1.25,4670925,Ace Talent (NZ),4,G,126,ht,69.79,6.60,85541,Alexis Badel,16095,C Fownes,48,56,705659,Swiss Ace (AUS),831756,Repulse Bay (NZ),632831,Darci Brahma
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,1,5,7,1.25,3445012,Exuberant (AUS),5,G,135,tb,69.80,9.30,79529,Hugh Bowman,16058,C S Shum,57,65,826250,Free Eagle (IRE),845461,Coablo (AUS),90621,Vettori
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,6,6,5,1.75,3293640,Infinite Power (AUS),7,G,128,p,69.89,10.00,88632,Harry Bentley,39762,P C Ng,50,57,780035,Smart Missile (AUS),700371,Hussta La Vista (AUS),532968,Hussonet
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,12,7,6,4,4205027,Miracles (AUS),4,G,116,b,70.34,10.00,95725,Matthew Poon,12787,K L Man,40,40,831705,Better Than Ready (AUS),4205026,Dance Moves (AUS),717513,Drumbeats
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,10,8,12,5,4670924,Speedy Fortune (AUS),3,G,126,,70.54,99.00,83746,Silvestre De Sousa,12739,J Size,48,45,1323495,Pariah (AUS),832315,Greytfilly (AUS),633826,Ferocity
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,7,9,10,6,2735434,Oversubscribed (AUS),7,G,127,,70.74,49.00,98196,L J Ferraris,23445,D J Hall,49,43,726300,Reward For Effort (AUS),2735370,Underfoot (AUS),885588,Switch In Time I
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,4,10,3,6.25,4755602,Eagle Run (AUS),4,G,128,tb,70.79,46.00,88634,Karis Teetan,36353,Douglas Whyte,50,43,592483,Starcraft (NZ),4755601,Nadeems Melody (AUS),652749,Nadeem
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,2,11,11,7.5,3318924,Sight Hero (AUS),5,G,134,tb,71.04,33.00,76995,Luke Currie,3550,David A Hayes,56,45,727619,Love Conquers All (AUS),3318923,Choose The Moment (AUS),560048,Choisir
2023-01-11,Happy Valley (HK),830848,10:45,Great George Handicap (Div I)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,3,12,8,20.5,4770047,Cool Blue (NZ),4,G,130,t,73.64,10.00,82339,Zac Purton,33689,F C Lor,52,–,780033,Foxwedge (AUS),843075,Imanana (AUS),518730,More Than Ready
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,5,1,3,0,3413871,Sunny Baby (NZ),5,G,133,,109.40,6.40,82339,Zac Purton,3550,David A Hayes,38,52,584449,Iffraaj (GB),1465195,Glass Half Full (NZ),565428,Van Nistelrooy
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,8,2,9,1.5,3923515,Loyal Ambition (GER),5,G,117,tv,109.70,4.90,101468,Angus Chung,16095,C Fownes,32,43,657462,Holy Roman Emperor (IRE),719124,Heart Of Ice (IRE),503034,Montjeu
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,2,3,2,2,2757628,Superb Daddy (AUS),6,G,135,t,109.80,7.20,79529,Hugh Bowman,17998,Y S Tsui,40,50,716511,Tavistock (NZ),773925,Mygoodgrace (AUS),49087,Royal Academy
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,10,4,8,2.5,3638511,Foxhunter Way (NZ),5,G,121,,109.90,5.80,90687,C Y Ho,12762,K W Lui,26,35,695691,Rip Van Winkle (IRE),3638510,Veronica Hall (NZ),63261,Volksraad
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,6,5,10,3.5,3941875,Jubilation (NZ),4,G,130,v,110.10,6.30,88300,M L Yeung,12760,L Ho,35,42,856949,Ghibellines (AUS),3941874,Cherry Creek (AUS),513083,Monashee Mountain
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,3,6,4,3.5,1463726,Owners Star (GB),8,G,134,b,110.11,15.00,88634,Karis Teetan,28673,W Y So,39,46,762158,Farhh (GB),1463751,Manila Bay (IRE),96463,Halling
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,1,7,6,4.75,3032768,Regency Master (NZ),6,G,133,tb,110.35,21.00,95725,Matthew Poon,16058,C S Shum,40,44,597619,Savabeel (AUS),755649,Lady Chaparral (NZ),546212,High Chaparral
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,12,8,11,5.25,2550933,Cable Speed (IRE),6,G,119,tp,110.45,35.00,76995,Luke Currie,20011,C W Chang,22,27,837155,Cable Bay (IRE),869162,Hear My Cry (USA),513047,Giants Causeway
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,11,9,5,6,1965343,Go Ballistic (SAF),7,G,121,t,110.60,16.00,98196,L J Ferraris,31473,Richard Gibson,26,27,659996,Duke Of Marmalade (IRE),527847,Buffalo Dance (IRE),463975,Sadlers Wells
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,7,10,12,6.5,4241567,Young Explorer (AUS),4,G,130,hb,110.70,29.00,88536,K C Leung,35035,Jimmy Ting,35,35,872464,Deep Field (AUS),982439,Anas Mail (AUS),96075,Anabaa
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,4,11,1,8.75,2388420,Murrays Partners (NZ),7,G,133,v,111.15,8.20,83746,Silvestre De Sousa,15856,C H Yip,38,34,474562,Towkay (AUS),668245,Taatyana (NZ),77368,Faltaat
2023-01-11,Happy Valley (HK),830849,11:15,Paterson Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1800.0,Good,Turf,12,9,12,7,9.75,2968283,This Is Charisma (NZ),7,G,127,tv,111.35,35.00,95383,L Hewitson,23445,D J Hall,32,26,780035,Smart Missile (AUS),2968282,Sunsari (AUS),455703,Encosta De Lago
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,2,1,9,0,2932909,Hero Star (AUS),7,G,131,t,69.55,7.50,83746,Silvestre De Sousa,12787,K L Man,56,69,655423,Kaphero (AUS),1012367,Winning Betsy (AUS),509318,Redoutes Choice
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,4,2,2,1,1972286,Racing Fighter (NZ),8,G,130,tb,69.75,9.60,88632,Harry Bentley,15856,C H Yip,55,65,695767,Mastercraftsman (IRE),746871,Comme Tu Veux (NZ),523631,Howbaddouwantit
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,3,3,4,1.5,3662429,High Cloud (IRE),4,G,130,b,69.85,4.80,88634,Karis Teetan,36353,Douglas Whyte,55,63,831330,Coulsty (IRE),2201796,Ranallagh Rocket (IRE),541314,Acclamation
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,5,4,5,3,2861793,Circuit Seven (AUS),5,G,127,ht,70.15,8.80,88642,Antoine Hamelin,12767,A S Cruz,52,56,872464,Deep Field (AUS),879733,Flamboyant Lass (AUS),633944,Stratum
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,9,5,8,4.25,4121570,Sure Joyful (NZ),4,G,123,v,70.40,5.40,88999,Ruan Maia,13936,P F Yiu,48,48,894142,Tarzino (NZ),3502418,Kayleen (NZ),474562,Towkay
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,8,6,11,4.25,2958969,Melbourne Hall (GB),7,G,126,b,70.41,13.00,79529,Hugh Bowman,23445,D J Hall,51,50,784836,Harbour Watch (IRE),781836,An Ghalanta (IRE),657462,Holy Roman Emperor
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,6,7,10,4.75,4820526,Galvanic (AUS),3,C,127,p,70.50,46.00,85541,Alexis Badel,35043,Jamie Richards,52,50,753343,Ilovethiscity (AUS),3057813,Miss Hottie (AUS),519563,Commands
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,11,8,3,5,4185036,Flaming Eagle (AUS),4,G,118,et,70.55,24.00,99123,Jerry Chau,39762,P C Ng,43,42,518730,More Than Ready (USA),845992,Miss Foxwood (AUS),596550,Fastnet Rock
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,7,9,12,7,4778498,Happy Golf (AUS),4,G,125,t,70.95,15.00,95725,Matthew Poon,33689,F C Lor,52,42,729175,Manhattan Rain (AUS),1113147,Testa The Water (AUS),509320,Testa Rossa
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,10,10,1,9.75,2846962,Jazz Steed (AUS),7,G,119,tb,71.50,4.30,90687,C Y Ho,16095,C Fownes,44,26,577888,Exceed And Excel (AUS),820892,Emotional Circus (AUS),466191,Elusive Quality
2023-01-11,Happy Valley (HK),830850,11:45,Great George Handicap (Div II)  (3yo+) (Course B) (Turf),Class 4,,3yo+,1200.0,Good,Turf,12,1,11,7,10.25,4113867,Glorious Starlight (NZ),5,G,135,h,71.60,108.00,98196,L J Ferraris,17998,Y S Tsui,60,41,800174,Toronado (IRE),884308,Essayez (AUS),654568,Excellent Art
